country_name,location_name,service_point_name,service_type,satisfied,satisfied_num,idea,lat_lon,time_zone,created_at_tz,uploaded_at_tz,unique_id,gender
Rwanda,Kiziba Camp, Kiziba Camp: WASH Pulse,Water,FALSE,0,We need another water point in Q1 for us to access water easily because we are large villages that we insufficiently be served with it. ,"-2.13696400,29.35227700",Africa/Kigali,1/12/2021 3:14,1/12/2021 6:30,d85d6af0-54a5-11eb-8564-df449ab7a81f,MALE
Somalia,ARC Kismayo,Kismayo: HealthCare Pulse,Healthcare,TRUE,1,As weak people need to support treated mosquito nets to prevent mosquitoes bites.,"-0.34529600,42.56466900",Africa/Mogadishu,1/12/2021 3:14,1/12/2021 6:25,6a5de870-549d-11eb-aae7-99438f4fd19d,MALE
Rwanda,Nyabiheke camp,OPD - Nyabiheke Health Center,Healthcare,TRUE,1,"Two consultations only aren't enough to be used in consulting all outpatients nowadays we've many customers, better to appoint the third one","-1.59524700,30.25986100",Africa/Kigali,1/12/2021 3:13,1/12/2021 8:05,af97cbb0-54a5-11eb-9575-1b1848a13951,MALE
Uganda,Nakivale Base Camp,Nakivale Base Camp: Protection Pulse,Protection,FALSE,0,More awareness on early marriage is needed because many girls are getting married during this period of corona virus ,"-0.77648900,30.97978500",Africa/Kampala,1/12/2021 3:12,1/12/2021 7:25,2a505b00-549d-11eb-9ffe-2947b1a1d83d,MALE
Somalia,Dhobley,Dhobley: Livelihood Pulse,Livelihoods,FALSE,0,Humanitarian Agencies should invest single mothers with small businesses to produce products because we don't have enough bills.,"0.40315016,41.03177989",Africa/Mogadishu,1/12/2021 3:12,1/12/2021 6:29,255b2120-549d-11eb-a6dc-91ddf457ca88,MALE
Somalia,ARC Kismayo,Kismayo: Education Pulse,Education,FALSE,0,Advice parents to send girls education to benefit their children in the future because women are the backbone of the family.,"-0.36693760,42.52436250",Africa/Mogadishu,1/12/2021 3:10,1/12/2021 6:37,d4e0b660-549c-11eb-ba28-11c92db4d278,MALE
Rwanda,Nyabiheke camp,OPD - Nyabiheke Health Center,Healthcare,FALSE,0,Better to discharge patients when they got better it'll be more helpful rather than discharging some of us when we're still sick.,"-1.59524700,30.25986100",Africa/Kigali,1/12/2021 3:09,1/12/2021 8:05,1a644cd0-54a5-11eb-9575-1b1848a13951,MALE
Uganda,Oruchinga,Oruchinga: Education Pulse,Education,TRUE,1,Let the enrollment of teachers at our primary school be raised up so that all children can be catered for during learning process.,"-0.94376048,30.78350254",Africa/Kampala,1/12/2021 3:08,1/12/2021 7:18,a13357a0-549c-11eb-ad15-2f86261d5c25,MALE
Somalia,ARC Kismayo,Kismayo: Protection Pulse,Protection,TRUE,1,conducting FGM awareness sessions will reduce such traditional practice in the community because our young girls are facing problems,"-0.34136440,42.54804910",Africa/Mogadishu,1/12/2021 3:07,1/12/2021 6:08,632320d0-549c-11eb-bc44-d7155ba5be40,MALE
Uganda,Kyaka II,Kyaka II: WASH Pulse,Water,TRUE,1,Provide water guard tablets to treat the water we fetch since it is ever dirty.,"0.35866800,31.07982200",Africa/Kampala,1/12/2021 3:06,1/12/2021 9:03,5933a400-549c-11eb-9b85-93fdeaae5c46,MALE
Uganda,Oruchinga,Oruchinga: Education Pulse,Education,FALSE,0,Provision of certificates to youth who graduated in mechanics from Falibu garage would be important to get jobs like others.,"-0.94376048,30.78350254",Africa/Kampala,1/12/2021 3:06,1/12/2021 7:18,49e9c2e0-549c-11eb-ad15-2f86261d5c25,FEMALE
Somalia,Dhobley,Dhobley: Livelihood Pulse,Livelihoods,FALSE,0,"Many customers are searching job opportunities, so that organizations should start businesses creation in order to minimize the poverty.","0.40315016,41.03177989",Africa/Mogadishu,1/12/2021 3:04,1/12/2021 6:29,06d229c0-549c-11eb-a6dc-91ddf457ca88,MALE
Uganda,Oruchinga,Oruchinga: Livelihood Pulse,Livelihoods,TRUE,1,Teaching all people how to make briquettes and keep supplying materials of making them because we are not allowed to collect firewood ,"-0.93376088,30.77350264",Africa/Kampala,1/12/2021 3:03,1/12/2021 7:11,f4c69090-549b-11eb-9159-f93ead963e2b,FEMALE
Uganda,Oruchinga,Oruchinga: Education Pulse,Education,TRUE,1,Youth who dropped out of school due to lack of school funds should be given opportunity to join handcraft training centers to acquire skills,"-0.94376048,30.78350254",Africa/Kampala,1/12/2021 3:03,1/12/2021 7:18,dc62d220-549b-11eb-ad15-2f86261d5c25,FEMALE
Somalia,ARC Kismayo,Kismayo: HealthCare Pulse,Healthcare,FALSE,0,CHW should visit Dalhiis IDPs and organize health awareness to encourage pregnant women to delive healthcare.,"-0.34529600,42.56466900",Africa/Mogadishu,1/12/2021 3:03,1/12/2021 6:25,d4a7c180-549b-11eb-aae7-99438f4fd19d,MALE
Uganda,Nakivale Base Camp,Nakivale Base Camp: Protection Pulse,Protection,FALSE,0,"In order to reduce fightings in our homes , they should increase on money ration to 50000shs because it is mainly cause of economic violence","-0.77648900,30.97978500",Africa/Kampala,1/12/2021 3:02,1/12/2021 7:25,cfb87b10-549b-11eb-804c-cf6bfca3eac1,MALE
Uganda,Nakivale Juru,Nakivale Juru: Health Care Pulse,Healthcare,FALSE,0,Advise pharmacy owners not to sell expired drugs because they need money since they might be harmful to our health.,"-0.82224000,30.96943100",Africa/Kampala,1/12/2021 3:02,1/12/2021 7:06,c0c98b30-549b-11eb-b8a1-df7c01c8adb1,MALE
Rwanda,Kiziba Camp,Kiziba Camp: Protection Pulse,Protection,FALSE,0,Trainings to raise awareness of children especially girls above 18 should be availed because they found in gender based violence unknowingly,"-2.15544600,29.32085600",Africa/Kigali,1/12/2021 2:57,1/12/2021 6:30,6ff7df10-54a3-11eb-8564-df449ab7a81f,MALE
Uganda,Oruchinga,Oruchinga: Livelihood Pulse,Livelihoods,TRUE,1,Supporting widows with capitals such that they can start small businesses in order to get school fees of our children ,"-0.93376088,30.77350264",Africa/Kampala,1/12/2021 2:55,1/12/2021 7:11,bc6b0880-549a-11eb-9159-f93ead963e2b,MALE
Uganda,Nakivale Base Camp,Nakivale Base Camp: WASH Pulse,Water,FALSE,0,Last week they supplied bad smelling water we wish if they can be cleaning the water tanks every week so that we can be fetching good water,"-0.67648900,30.87978500",Africa/Kampala,1/12/2021 2:55,1/12/2021 7:13,b767ebf0-549a-11eb-8ae1-674c4dc49c88,MALE
Uganda,Nakivale Base Camp,Nakivale Base Camp: Protection Pulse,Protection,TRUE,1,Encourage religious leaders to be raising awareness on GBV prevention in churches in order to reduce violence against girls and women ,"-0.77648900,30.97978500",Africa/Kampala,1/12/2021 2:54,1/12/2021 7:25,b08783e0-549a-11eb-804c-cf6bfca3eac1,MALE
Uganda,Bidi Bidi Zone 5,Alight - GSMA Bidi Bidi Zone 5,Community Pulse,TRUE,1,Work on repairing systems within 1 or 2 days by establishing main repair centre within the community to enable us access power frequently.,"3.24901000,31.38521000",Africa/Kampala,1/12/2021 2:54,1/12/2021 8:49,ac1b2910-549a-11eb-9031-71fd03d8ceda,MALE
Somalia,ARC Kismayo,Kismayo: Protection Pulse,Protection,TRUE,1,Protection team should conduct GBV sessions which will participate community leaders and Youth to minimize the violence of women.,"-0.34136440,42.54804910",Africa/Mogadishu,1/12/2021 2:54,1/12/2021 6:08,973d3600-549a-11eb-bc44-d7155ba5be40,MALE
Rwanda,Kiziba Camp, Kiziba Camp: WASH Pulse,Water,TRUE,1,Better to remind the casual labor of Q1 V2's toilet to ensure its hygiene even during afternoon because it gets dirty before noon. ,"-2.13696400,29.35227700",Africa/Kigali,1/12/2021 2:51,1/12/2021 6:30,91726300-54a2-11eb-8564-df449ab7a81f,MALE
Uganda,Nakivale Base Camp,Nakivale Base Camp: Protection Pulse,Protection,FALSE,0,Make awareness for both parents and children talking about child rights in order both sides to know where they've been violating and change,"-0.77648900,30.97978500",Africa/Kampala,1/12/2021 2:49,1/12/2021 7:25,ffdf3600-5499-11eb-804c-cf6bfca3eac1,MALE
Somalia,Dhobley,Dhobley: Livelihood Pulse,Livelihoods,TRUE,1,"Implement marketable skills like shampoo making, we can understand short period so Agencies should give us shampoo making to get income.","0.40315016,41.03177989",Africa/Mogadishu,1/12/2021 2:47,1/12/2021 6:29,ab9fd400-5499-11eb-a6dc-91ddf457ca88,MALE
Uganda,Nakivale Juru,Nakivale Juru: Health Care Pulse,Healthcare,FALSE,0,Make sure that all drugs are available at the health centre so that we can get it all as prescribed instead of being told to go and buy.,"-0.82224000,30.96943100",Africa/Kampala,1/12/2021 2:47,1/12/2021 7:06,a63babb0-5499-11eb-b8a1-df7c01c8adb1,MALE
Somalia,ARC Kismayo,Kismayo: HealthCare Pulse,Healthcare,TRUE,1,Health concerners should conduct immunization awareness through home visit and encourage parents it's important to vaccine children.,"-0.34529600,42.56466900",Africa/Mogadishu,1/12/2021 2:46,1/12/2021 6:25,8a4eed90-5499-11eb-aae7-99438f4fd19d,MALE
Uganda,Oruchinga,Oruchinga: Livelihood Pulse,Livelihoods,TRUE,1,Providing charcoal or firewood so that people can not continue to cross border of Tanzania without documents ,"-0.93376088,30.77350264",Africa/Kampala,1/12/2021 2:44,1/12/2021 7:11,370201e0-5499-11eb-9159-f93ead963e2b,MALE
Somalia,ARC Kismayo,Kismayo: Education Pulse,Education,FALSE,0,Support school materials vulnerable children in order to be encouragement instead of dropout schools.,"-0.36575060,42.53090100",Africa/Mogadishu,1/12/2021 2:44,1/12/2021 6:37,35c31940-5499-11eb-b127-31c1fcec0e3b,MALE
Rwanda,Nyabiheke camp,Nyabiheke Camp: Protection Pulse,Protection,TRUE,1,Young girls should be supported by GBV in case they have conflicts in their families with the aim of preventing fighting in the community,"-1.58689700,30.23910700",Africa/Kigali,1/12/2021 2:42,1/12/2021 8:08,53bfd200-54a1-11eb-87d2-c932e144d080,MALE
Uganda,Nakivale Base Camp,Nakivale Base Camp: Protection Pulse,Protection,FALSE,0,Tell them to move by car making awareness on GBV prevention and giving emergency number to call in case there is SGBV cases in the community,"-0.77648900,30.97978500",Africa/Kampala,1/12/2021 2:41,1/12/2021 7:25,e1d6b940-5498-11eb-804c-cf6bfca3eac1,MALE
Rwanda,Kiziba Camp,Kiziba Camp: Protection Pulse,Protection,FALSE,0,Teaching parents to drink responsibly will reduce the violence that happen in families because they usually quarrel when they are drunk. ,"-2.15544600,29.32085600",Africa/Kigali,1/12/2021 2:41,1/12/2021 6:30,35990260-54a1-11eb-8564-df449ab7a81f,MALE
Somalia,Dhobley,Dhobley: Livelihood Pulse,Livelihoods,FALSE,0,"Provide us cash to buy food, we are unemployed people so organizations should start food distribution because we are vulnerable customers.","0.40315016,41.03177989",Africa/Mogadishu,1/12/2021 2:40,1/12/2021 6:29,ba09d1e0-5498-11eb-a6dc-91ddf457ca88,MALE
Uganda,Nakivale Juru,Nakivale Juru: Health Care Pulse,Healthcare,FALSE,0,Tell clinic owners to reduce on the price of drugs once we are sent there to buy so that is affordable to everyone.,"-0.82224000,30.96943100",Africa/Kampala,1/12/2021 2:39,1/12/2021 7:06,951cb1e0-5498-11eb-b8a1-df7c01c8adb1,MALE
Rwanda,Nyabiheke camp,Nyabiheke Camp: Protection Pulse,Protection,FALSE,0,We are requesting GBV team to pass in each quarter so that all camp residents might know how it's works in easy way,"-1.58689700,30.23910700",Africa/Kigali,1/12/2021 2:38,1/12/2021 8:08,d8691d00-54a0-11eb-87d2-c932e144d080,MALE
Somalia,ARC Kismayo,Kismayo: Protection Pulse,Protection,FALSE,0,Our community is nomadic people they have old cultural practices such as FGM practice so conduct GBV awareness sections every months,"-0.34136440,42.54804910",Africa/Mogadishu,1/12/2021 2:38,1/12/2021 6:08,74a56290-5498-11eb-bc44-d7155ba5be40,MALE
Rwanda,Kiziba Camp, Kiziba Camp: WASH Pulse,Water,TRUE,1,"One toilet is not enough to serve the big number we are in Q1 V2, better to build another one for us to access their service effectively. ","-2.13696400,29.35227700",Africa/Kigali,1/12/2021 2:38,1/12/2021 6:30,b9795810-54a0-11eb-8564-df449ab7a81f,MALE
Uganda,Bidi Bidi Zone 5,Alight - GSMA Bidi Bidi Zone 5,Community Pulse,TRUE,1,Produce solar powered cook stoves to minimize costs of buying firewood or avoid being chased by hosts while collecting firewood.,"3.24901000,31.38521000",Africa/Kampala,1/12/2021 2:37,1/12/2021 8:49,45378240-5498-11eb-9031-71fd03d8ceda,MALE
Rwanda,Nyabiheke camp,Nyabiheke Camp: Protection Pulse,Protection,TRUE,1,Community activists should use radios while sharing GBV's information instead of using them in their houses only so that we can have skills,"-1.58689700,30.23910700",Africa/Kigali,1/12/2021 2:36,1/12/2021 8:08,70109e90-54a0-11eb-87d2-c932e144d080,MALE
Rwanda,Kiziba Camp, Kiziba Camp: WASH Pulse,Water,TRUE,1,Replacing the broken toilet tank of Q1 V2 so that we can easily get water to clean the rooms after using them for good hygiene.  ,"-2.13696400,29.35227700",Africa/Kigali,1/12/2021 2:35,1/12/2021 6:30,5b3a4ca0-54a0-11eb-8564-df449ab7a81f,MALE
Somalia,ARC Kismayo,Kismayo: Education Pulse,Education,FALSE,0,Implement secondary school because our village does have any secondary school to access vulnerable students.,"-0.36906870,42.53580110",Africa/Mogadishu,1/12/2021 2:35,1/12/2021 6:37,f74ff760-5497-11eb-b7f9-69003d810b5c,MALE
Somalia,ARC Kismayo,Kismayo: Protection Pulse,Protection,FALSE,0,Organize conflict management training to the community and teach how to stop discrimination and other human violence,"-0.34136440,42.54804910",Africa/Mogadishu,1/12/2021 2:32,1/12/2021 6:08,88795520-5497-11eb-bc44-d7155ba5be40,MALE
Somalia,ARC Kismayo,Kismayo: HealthCare Pulse,Healthcare,FALSE,0,As customers we are requesting to implement free healthcare in Madiina IDPs to avoid buying medicine from private clinic.,"-0.34529600,42.56466900",Africa/Mogadishu,1/12/2021 2:28,1/12/2021 6:25,f9971db0-5496-11eb-aae7-99438f4fd19d,MALE
Uganda,Nakivale Base Camp,Nakivale Base Camp: Protection Pulse,Protection,FALSE,0,Be arresting suspect of GBV cases in the community so that others can also learn from in order to avoid GBV completely,"-0.77648900,30.97978500",Africa/Kampala,1/12/2021 2:28,1/12/2021 7:25,f54835f0-5496-11eb-804c-cf6bfca3eac1,MALE
Rwanda,Kiziba Camp, Kiziba Camp: WASH Pulse,Water,TRUE,1,"As it is two weeks without receiving water in the toilet tank of Q1 V2, better to fix the issue ASAP because hygiene there has been affected","-2.13696400,29.35227700",Africa/Kigali,1/12/2021 2:26,1/12/2021 6:30,2021a060-549f-11eb-8564-df449ab7a81f,MALE
Uganda,Bidi Bidi Zone 5,Alight - GSMA Bidi Bidi Zone 5,Community Pulse,FALSE,0,Upgrade the system to run both radio and lighting during night hours to enable us listen to music or News for longer period of time.,"3.24901000,31.38521000",Africa/Kampala,1/12/2021 2:25,1/12/2021 8:49,86ebccc0-5496-11eb-9031-71fd03d8ceda,MALE
Uganda,Nakivale Base Camp,Nakivale Base Camp: Protection Pulse,Protection,FALSE,0,Support orphans with clothes to wear because we foster parents we can't manage to buy everything for them,"-0.77648900,30.97978500",Africa/Kampala,1/12/2021 2:23,1/12/2021 7:25,42fda9c0-5496-11eb-804c-cf6bfca3eac1,MALE
Somalia,ARC Kismayo,Kismayo: Protection Pulse,Protection,TRUE,1,Our community still make FGM practice so we will stop if we get GBV awareness sessions every time both male and female for prevention purpos,"-0.34136440,42.54804910",Africa/Mogadishu,1/12/2021 2:20,1/12/2021 6:08,d78378f0-5495-11eb-bc44-d7155ba5be40,MALE
Rwanda,Nyabiheke camp,Nyabiheke Camp: Protection Pulse,Protection,TRUE,1,GBV should avail radios to all local leaders so that they might have skills about GBV instead of giving them to the community activists only,"-1.58689700,30.23910700",Africa/Kigali,1/12/2021 2:18,1/12/2021 8:08,f420a1b0-549d-11eb-87d2-c932e144d080,MALE
Uganda,Nakivale Base Camp,Nakivale Base Camp: Protection Pulse,Protection,FALSE,0,Be making follow up to the people with resettlement process in order know how far reached with our cases ,"-0.77648900,30.97978500",Africa/Kampala,1/12/2021 2:18,1/12/2021 7:25,8a9a7250-5495-11eb-804c-cf6bfca3eac1,MALE
Somalia,ARC Kismayo,Kismayo: HealthCare Pulse,Healthcare,TRUE,1,Ministry of health should conduct health talk awareness IDP customers because they believe traditional treatment.,"-0.34529600,42.56466900",Africa/Mogadishu,1/12/2021 2:15,1/12/2021 6:25,3e22cb20-5495-11eb-aae7-99438f4fd19d,MALE
Somalia,ARC Kismayo,Kismayo: Protection Pulse,Protection,TRUE,1,Conduct awareness raising awareness about GBV to decrease community number of FGM.,"-0.34136440,42.54804910",Africa/Mogadishu,1/12/2021 2:15,1/12/2021 6:08,326fa550-5495-11eb-bc44-d7155ba5be40,MALE
Rwanda,Kiziba Camp,Kiziba Camp: Protection Pulse,Protection,FALSE,0,Raising awareness of how and where to report when gender based violence happen needs to be boosted because many people are unaware of it. ,"-2.15544600,29.32085600",Africa/Kigali,1/12/2021 2:14,1/12/2021 6:30,78252130-549d-11eb-8564-df449ab7a81f,MALE
Uganda,Bidi Bidi Zone 5,Alight - GSMA Bidi Bidi Zone 5,Community Pulse,TRUE,1,Make frames for the solar panels to prevent them from breaking in case they accidentally drop down in order to last for a very longer period,"3.24901000,31.38521000",Africa/Kampala,1/12/2021 2:14,1/12/2021 8:49,faf734d0-5494-11eb-9031-71fd03d8ceda,MALE
Somalia,ARC Kismayo,Kismayo: Protection Pulse,Protection,TRUE,1,"Many women are having orphans children who need for support international organizations,so visit and give us support in order to survive.","-0.34136440,42.54804910",Africa/Mogadishu,1/12/2021 2:09,1/12/2021 6:08,5eac3850-5494-11eb-bc44-d7155ba5be40,MALE
Rwanda,Nyabiheke camp,Nyabiheke Camp: Protection Pulse,Protection,TRUE,1,Make the groups of single mothers with the aim of supporting them to start running small business so that they might get money everyday,"-1.58689700,30.23910700",Africa/Kigali,1/12/2021 2:09,1/12/2021 8:08,ac782b40-549c-11eb-87d2-c932e144d080,MALE
Rwanda,Kiziba Camp, Kiziba Camp: WASH Pulse,Water,FALSE,0,"As Q1 has large villages that one water point is not enough to serve people from them, better to avail another one for their satisfaction.","-2.13696400,29.35227700",Africa/Kigali,1/12/2021 2:05,1/12/2021 6:30,2d518280-549c-11eb-8564-df449ab7a81f,MALE
Rwanda,Kiziba Camp, Kiziba Camp: WASH Pulse,Water,FALSE,0,Keep sensitizing people to throw wastes in bins instead of throwing them in drainages because they stuck sewage that increase poor hygiene. ,"-2.13696400,29.35227700",Africa/Kigali,1/12/2021 2:02,1/12/2021 6:30,b7c95060-549b-11eb-8564-df449ab7a81f,MALE
Rwanda,Kiziba Camp, Kiziba Camp: WASH Pulse,Water,FALSE,0,Better to build bathrooms near the elder people for them to get their access easily as walking long to reach where they are built is hard. ,"-2.13696400,29.35227700",Africa/Kigali,1/12/2021 1:58,1/12/2021 6:30,2af7f790-549b-11eb-8564-df449ab7a81f,MALE
Uganda,Bidi Bidi Zone 5,Alight - GSMA Bidi Bidi Zone 5,Community Pulse,TRUE,1,"Due to mobile money charges by vendors during deposits, payments should be made in cash to prevent extra costs incurred when depositing.","3.24901000,31.38521000",Africa/Kampala,1/12/2021 1:57,1/12/2021 8:49,ac868eb0-5492-11eb-9031-71fd03d8ceda,MALE
Rwanda,Kiziba Camp, Kiziba Camp: WASH Pulse,Water,FALSE,0,"As one toilet of Q1 V2 can't fit us, Alight should build others so that we can be served with them effectively for good service. ","-2.13696400,29.35227700",Africa/Kigali,1/12/2021 1:55,1/12/2021 6:30,b779c640-549a-11eb-8564-df449ab7a81f,MALE
Rwanda,Kiziba Camp, Kiziba Camp: WASH Pulse,Water,FALSE,0,Better to avail a person to guide hygiene of opened toilet rooms as are being misused while they left them for people who don't have keys. ,"-2.13696400,29.35227700",Africa/Kigali,1/12/2021 1:45,1/12/2021 6:30,69761d50-5499-11eb-8564-df449ab7a81f,FEMALE
Rwanda,Nyabiheke camp,Nyabiheke Camp: Protection Pulse,Protection,TRUE,1,GBV sector should put much more efforts in training so that everyone can know how to prevent  domestic violence ,"-1.58689700,30.23910700",Africa/Kigali,1/12/2021 1:37,1/12/2021 8:08,5400e8c0-5498-11eb-865e-7be0916add91,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,TRUE,1,Avail more hand washing facilities at schools so that children maintain SOPs to avoid the spread of corona,"3.31308416,32.40578584",Africa/Kampala,1/11/2021 20:41,1/11/2021 8:42,92929750-5466-11eb-ba5e-eb347c21b0e2,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,FALSE,0,Construct public toilets instead of pit latrines because they can drain and we don't get smell ,"3.31308416,32.40578584",Africa/Kampala,1/11/2021 20:31,1/11/2021 8:42,2c6ea190-5465-11eb-ba5e-eb347c21b0e2,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,TRUE,1,Make trench for water to pass in the boreholes so that no stagnant water should be there for proper sanitation,"3.31308416,32.40578584",Africa/Kampala,1/11/2021 20:23,1/11/2021 8:42,10f86870-5464-11eb-ba5e-eb347c21b0e2,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,TRUE,1,Change for us wash partners so that we see some changes on water need because the current partner is doing nothing,"3.31308416,32.40578584",Africa/Kampala,1/11/2021 20:05,1/11/2021 8:42,78784180-5461-11eb-ba5e-eb347c21b0e2,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,TRUE,1,  Distribute aqua safe tablets for people to  treat water as sometimes the water come when its brown so we don't have worm,"3.31308416,32.40578584",Africa/Kampala,1/11/2021 19:29,1/11/2021 7:27,6b8254c0-545c-11eb-ba5e-eb347c21b0e2,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,TRUE,1,Enforce community to clean water point so that they consume clean water for health,"3.31308416,32.40578584",Africa/Kampala,1/11/2021 19:04,1/11/2021 7:27,047d11a0-5459-11eb-ba5e-eb347c21b0e2,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,FALSE,0,Open water at night for the busy women to fetch because they go for work at day and come back late,"3.31308416,32.40578584",Africa/Kampala,1/11/2021 18:54,1/11/2021 7:27,a3f0d750-5457-11eb-ba5e-eb347c21b0e2,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,TRUE,1,Support people with more jerricans for fetching water as others are using buckets meant for hand washing,"3.31308416,32.40578584",Africa/Kampala,1/11/2021 18:46,1/11/2021 7:27,77297b60-5456-11eb-ba5e-eb347c21b0e2,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,FALSE,0,Make the boreholes pump softer to pump because for us PSN don't have energy to pump hard borehole,"3.31308416,32.40578584",Africa/Kampala,1/11/2021 18:38,1/11/2021 7:27,524eee70-5455-11eb-ba5e-eb347c21b0e2,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,FALSE,0,Cement the water points immediately while installing tap so that they start working together for water not to get conterminated,"3.31308416,32.40578584",Africa/Kampala,1/11/2021 18:33,1/11/2021 7:27,aebbc760-5454-11eb-ba5e-eb347c21b0e2,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,TRUE,1,Increase water flow so that we get enough water for our households because its always less,"3.31308416,32.40578584",Africa/Kampala,1/11/2021 17:51,1/11/2021 7:27,ce635250-544e-11eb-ba5e-eb347c21b0e2,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,FALSE,0,Give some money to water users committee as appreciation for their hard work and that would encourage them to work hard,"3.31308416,32.40578584",Africa/Kampala,1/11/2021 17:23,1/11/2021 7:27,def6a030-544a-11eb-ba5e-eb347c21b0e2,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,TRUE,1,Be active in repairing any damaged water point because water is life and we have to have it in our houses all the time,"3.31308416,32.40578584",Africa/Kampala,1/11/2021 17:05,1/11/2021 7:27,4e71a020-5448-11eb-ba5e-eb347c21b0e2,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,TRUE,1,"In zone 5b, we suffer water shortage because there are few tap points and water doesn't come all the time so install more points","3.31308416,32.40578584",Africa/Kampala,1/11/2021 16:58,1/11/2021 7:27,5e6683c0-5447-11eb-ba5e-eb347c21b0e2,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,FALSE,0,"We still have challenges of insufficient water because of over population and people do fight for it, install more water for Peace","3.31308416,32.40578584",Africa/Kampala,1/11/2021 16:56,1/11/2021 7:27,1981a4b0-5447-11eb-ba5e-eb347c21b0e2,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,FALSE,0,Construct boreholes because they're more reliable than tap water so that we run domestic work every time,"3.31308416,32.40578584",Africa/Kampala,1/11/2021 16:23,1/11/2021 7:27,72f62200-5442-11eb-bfb9-4160dfd7ad03,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,FALSE,0,Install more tap water in the zones because some some still get challenges with distance and over population making it a challenge,"3.31308416,32.40578584",Africa/Kampala,1/11/2021 16:11,1/11/2021 7:27,d8cce980-5440-11eb-bfb9-4160dfd7ad03,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,FALSE,0,Cement a place at the health center 3 where we can wash clothes since the place can be muddy to maintain hygiene and sanitation,"3.31308416,32.40578584",Africa/Kampala,1/11/2021 16:09,1/11/2021 7:27,815eb5c0-5440-11eb-bfb9-4160dfd7ad03,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,TRUE,1,Ensure constant flow of water at the health center because the wards has to be cleaned always to avoid it from stinking,"3.31308416,32.40578584",Africa/Kampala,1/11/2021 16:05,1/11/2021 7:27,f78c4510-543f-11eb-bfb9-4160dfd7ad03,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,FALSE,0,Install water tank for us to collect rain water and prevent water scarcity because we suffer alot,"3.31308416,32.40578584",Africa/Kampala,1/11/2021 16:01,1/11/2021 7:27,77ffd5a0-543f-11eb-bfb9-4160dfd7ad03,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,TRUE,1,Distribute for us chlorine because wash department takes so long to wash tanks and we end up taking dirt water ,"3.31308416,32.40578584",Africa/Kampala,1/11/2021 15:55,1/11/2021 7:27,900f7610-543e-11eb-bfb9-4160dfd7ad03,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,FALSE,0,Distribute for us jerricans because they are expensive in the market and we don't have money to buy so that we use for storing water,"3.31308416,32.40578584",Africa/Kampala,1/11/2021 15:47,1/11/2021 7:27,79b42740-543d-11eb-bfb9-4160dfd7ad03,MALE
Uganda,Bidi Bidi Zone 5,Alight - GSMA Bidi Bidi Zone 5,Community Pulse,TRUE,1,Never delay to repair our solar systems for over 7 days since it keeps us in darkness yet we need to continue accessing light for studies. ,"3.24901000,31.38521000",Africa/Kampala,1/11/2021 15:06,1/11/2021 9:05,a9c02b10-5437-11eb-945e-890847ab407d,MALE
Uganda,Bidi Bidi Zone 5,Alight - GSMA Bidi Bidi Zone 5,Community Pulse,FALSE,0,Distribute branded t-shirts in the solar kit's brand for us who purchased so that it serve as bonuses to motivate and attract more customers,"3.24901000,31.38521000",Africa/Kampala,1/11/2021 14:48,1/11/2021 9:05,465caa50-5435-11eb-945e-890847ab407d,MALE
Uganda,Bidi Bidi Zone 5,Alight - GSMA Bidi Bidi Zone 5,Community Pulse,TRUE,1,Increase the length of the cables to 15 or 20 meters in order to reach out to rooms in a far distances such that there's light in all rooms.,"3.24901000,31.38521000",Africa/Kampala,1/11/2021 14:43,1/11/2021 9:05,820106b0-5434-11eb-945e-890847ab407d,MALE
Uganda,Bidi Bidi Zone 5,Alight - GSMA Bidi Bidi Zone 5,Community Pulse,TRUE,1,Upgrade the solar home systems to a capacity that would charge laptops in order to allow easy access of power for our laptops.,"3.24901000,31.38521000",Africa/Kampala,1/11/2021 14:28,1/11/2021 9:05,5c963d20-5432-11eb-945e-890847ab407d,MALE
