country_name,location_name,service_point_name,service_type,satisfied,satisfied_num,idea,lat_lon,time_zone,created_at_tz,gender,sentence
Uganda,Nakivale Juru,Nakivale Juru: Food Pulse,Food,False,0,Increase on ration money people will be able to buy nutritious food hence improvement on health and nutrition as well as,"-0.85518700,30.86962800",Africa/Kampala,1/11/2021 6:31,MALE,We need increase ration money people
Somalia,ARC Kismayo,Kismayo: HealthCare Pulse,Healthcare,False,0,"Everyday we from village early in the morning without breakfast, we are requesting Agency to support some refreshment to access.","-0.36039010,42.52782040",Africa/Mogadishu,1/11/2021 6:30,MALE,We need everyday village early morning
Rwanda,Mahama camp,OPD - Mahama 1 Health Center,Healthcare,True,1,Lab technicians would try their best to give us results early to avoid sitting for long as some of us are not able due to our pregnancies,"-2.30525500,30.83789100",Africa/Kigali,1/11/2021 6:30,MALE,We need lab technicians would try
Rwanda,Mahama camp,Nutrition - Mahama 1 Health Center,Healthcare,False,0,Two washing hand facilities are needed at kitchen four so we many mothers can't gather on one to avoid the spread of covid-19,"-2.30525500,30.83789100",Africa/Kigali,1/11/2021 6:30,MALE,We need two washing hand facilities
Rwanda,Mahama camp,Nutrition - Mahama 1 Health Center,Healthcare,False,0,To avoid many mothers gathering near the entrance of the kitchen distributors should divide them into two groups for a better service.,"-2.30525500,30.83789100",Africa/Kigali,1/11/2021 6:30,FEMALE,We need to avoid many mothers
Somalia,Laas Caanood ,Laas Caanood: Protection Pulse,Protection,False,0,When we get violence we don't get any opportunity and consultation we can improve our future so support for good protection services.,"8.47896820,47.35475240",Africa/Mogadishu,1/11/2021 6:29,MALE,We need when get violence get
Somalia,Laas Caanood ,Laas caanood: Healthcare Pulse,Healthcare,True,1,We are in a pandemic period so that  encourage people to wash their hands and wear protection equipment to reduce spread of Covid-19.,"8.47796800,47.35575200",Africa/Mogadishu,1/11/2021 6:29,MALE,We need we pandemic period encourage
Uganda,Oruchinga,Oruchinga: Livelihood Pulse,Livelihoods,True,1,Twungubumwe group of Michinga III to be supported with generator which we shall be using to irrigate our tomatoes during dry seasons ,"-0.93376088,30.77350264",Africa/Kampala,1/11/2021 6:29,MALE,We need twungubumwe group michinga iii
Uganda,Kyangwali Settlement,Kyangwali: Protection Pulse,Protection,False,0,Cooking utensils would be given to elderly people of Waibuga block 20 because the ones they they received at arrival are now old.,"1.18802810,30.78286312",Africa/Kampala,1/11/2021 6:28,MALE,We need cooking utensils would given
Rwanda,Mahama camp,Nutrition - Mahama 1 Health Center,Healthcare,True,1,Advocate for our babies to get clothes so that they can look smart in community because most of families are poor in our villages ,"-2.30525500,30.83789100",Africa/Kigali,1/11/2021 6:26,MALE,We need advocate babies get clothes
Uganda,Palabek,Palabek: Livelihood Pulse,Livelihoods,False,0,"Give us chicken vaccine especially in the dry season because their common disease ""orere"" is common in the dry season, it would save them.","3.31308419,32.40578580",Africa/Kampala,1/11/2021 6:26,MALE,We need give us chicken vaccine
Somalia,Laas Caanood ,Laas Caanood: Protection Pulse,Protection,False,0,Some rape victims experienced anxiety and depression and addicted drug abuses so make psychosocial support for sexual harassment victims.,"8.47896820,47.35475240",Africa/Mogadishu,1/11/2021 6:26,MALE,We need some rape victims experienced
Rwanda,Nyabiheke camp,OPD - Nyabiheke Health Center,Healthcare,True,1,"Social distancing should be respected at waiting area and it'll be facilitated by leaders of health center, as it's not respected at all","-1.59524700,30.25986100",Africa/Kigali,1/11/2021 6:26,MALE,We need social distancing respected waiting
Somalia,Laas Caanood ,Laas caanood: Healthcare Pulse,Healthcare,False,0,NGOs should raise awareness sessions about the harmful practice of FGM that can effects young girls healthy .,"8.47796800,47.35575200",Africa/Mogadishu,1/11/2021 6:26,MALE,We need ngos raise awareness sessions
Somalia,ARC Kismayo,Kismayo: WASH Pulse,Water,True,1,WASH sector should conduct family latrines cleaning campaign because bad smelling coming out.,"-0.34129650,42.56366800",Africa/Mogadishu,1/11/2021 6:25,MALE,We need wash sector conduct family
Rwanda,Nyabiheke camp,Nutrition - Nyabiheke Health Center,Nutrition ,True,1,"Porridge flour is not enough for pregnant mothers who have the issues of anemia, nutrition would start providing meat and fruits again","-1.59498800,30.25917600",Africa/Kigali,1/11/2021 6:24,MALE,We need porridge flour enough pregnant
Somalia,ARC Kismayo,Kismayo: HealthCare Pulse,Healthcare,False,0,Let them to add MCH Holaha Markiibta laboratory service to know our real diagnose instead of doctors prescribing us medicine without test.,"-0.36039010,42.52782040",Africa/Mogadishu,1/11/2021 6:24,MALE,We need let add mch holaha
Uganda,Nakivale Base Camp,Nakivale Base Camp: WASH Pulse,Water,True,1,Conduct campaigns on hygiene and sanitations in villages so that people who do not know can learn how to keep clean,"-0.67648900,30.87978500",Africa/Kampala,1/11/2021 6:24,MALE,We need conduct campaigns hygiene sanitations
Somalia,Laas Caanood ,Laas Caanood: Protection Pulse,Protection,False,0,The sexual violence cause sexual transmitted infections so we request to help us sexual transmitted infection treatments.,"8.47896820,47.35475240",Africa/Mogadishu,1/11/2021 6:23,MALE,We need the sexual violence cause
Rwanda,Mahama camp,Nutrition - Mahama 1 Health Center,Healthcare,True,1,The bucket of hand washing facility at kitchen 6 is holed and water can make us fall down;so better to replace it to prevent  any accident,"-2.30525500,30.83789100",Africa/Kigali,1/11/2021 6:23,FEMALE,We need the bucket hand washing
Uganda,Nakivale Juru,Nakivale Juru: Food Pulse,Food,True,1,Mobilize people to teach people on nutrition in communities sothat they can start feeding well on balanced diet because some doesn't know it,"-0.85518700,30.86962800",Africa/Kampala,1/11/2021 6:23,MALE,We need mobilize people teach people
Rwanda,Nyabiheke camp,OPD - Nyabiheke Health Center,Healthcare,True,1,"As we have many customers nowadays, better to start reducing time nurses they spend in morning staff, it'll allow us to get great service","-1.59524700,30.25986100",Africa/Kigali,1/11/2021 6:22,MALE,We need as many customers nowadays
Rwanda,Mahama camp,Nutrition - Mahama 1 Health Center,Healthcare,True,1,Serve five sachets instead of four so that we all can eat porridge flour in community for our better health improvement,"-2.30525500,30.83789100",Africa/Kigali,1/11/2021 6:22,MALE,We need serve five sachets instead
Uganda,Kyaka II,Kyaka II: WASH Pulse,Water,True,1,Repair the damaged boreholes so that we can get enough sources of water and be able to fetch clean water. ,"0.35866800,31.07982200",Africa/Kampala,1/11/2021 6:22,MALE,We need repair damaged boreholes get
Rwanda,Gihembe Camp,OPD Gihembe Health center,Healthcare,True,1,"Prescribe the medicine which are available in pharmacy, so that we can't be told to go back in consultation to change the prescription.","-1.59829500,30.07555400",Africa/Kigali,1/11/2021 6:21,MALE,We need prescribe medicine available pharmacy
Somalia,Laas Caanood ,Laas caanood: Healthcare Pulse,Healthcare,True,1,Build emergency department in our location because people who got badly injured can die through bleeding due to lack of emergency services.,"8.47796800,47.35575200",Africa/Mogadishu,1/11/2021 6:21,MALE,We need build emergency department location
Somalia,Laas Caanood ,Laas Caanood: Protection Pulse,Protection,False,0,Sometimes we get unwanted pregnancies because of sexual harassments so support contraceptive drugs.,"8.47896820,47.35475240",Africa/Mogadishu,1/11/2021 6:21,MALE,We need sometimes get unwanted pregnancies
Somalia,Dhobley,Dhobley: Healthcare Pulse,Healthcare,False,0,"Nurses should start on time the duties, so we can get quality services because they are working one shift and also they come a late time. ","0.41215016,41.04277989",Africa/Mogadishu,1/11/2021 6:21,MALE,We need nurses start time duties
Rwanda,Nyabiheke camp,Nutrition - Nyabiheke Health Center,Nutrition ,False,0,Better to start providing porridge flour to the kids who have two year old up to three years old in order to help us to prevent malnutrition,"-1.59498800,30.25917600",Africa/Kigali,1/11/2021 6:21,MALE,We need better start providing porridge
Somalia,ARC Kismayo,Kismayo: Livelihoods Pulse,Livelihoods,False,0,NGOs should add the missing skills at the center like aluminium and tie and dye course because most of us are interesting its marketable,"-0.35500880,42.55632230",Africa/Mogadishu,1/11/2021 6:20,MALE,We need ngos add missing skills
Rwanda,Mahama camp,Nutrition - Mahama 1 Health Center,Healthcare,True,1,Bring enough CSB++ to avoid waiting so long for the second round when the first one had been finished which cause us to delay ,"-2.30525500,30.83789100",Africa/Kigali,1/11/2021 6:20,FEMALE,We need bring enough avoid waiting
Somalia,Laas Caanood ,Laas Caanood: Protection Pulse,Protection,False,0,As we are females the abuse can lead us injuries as well us physical and mental health problem and some cases even death so we need support.,"8.47896820,47.35475240",Africa/Mogadishu,1/11/2021 6:20,MALE,We need as females abuse lead
Uganda,Kyaka II,Kyaka II: Protection Pulse,Protection,True,1,Increase on money ration in order to reduce on theft because it is not all people who manage to work for money,"0.36866900,31.17982100",Africa/Kampala,1/11/2021 6:19,MALE,We need increase money ration order
Uganda,Bidi Bidi Zone 5,Alight - GSMA Bidi Bidi Zone 5,Community Pulse,False,0,Add 2 more bulbs to make 6 so that some of our rooms could access light since we are limited to only acquire a system per household.,"3.24901000,31.38521000",Africa/Kampala,1/11/2021 6:18,MALE,We need add 2 bulbs make
Rwanda,Mahama camp,Maternity - Mahama 1 Health Center,Healthcare,True,1,Cleaners would take protection and boot outside in something to avoid pregnant mothers to see that blood because it is no good for us,"-2.30525500,30.83789100",Africa/Kigali,1/11/2021 6:18,FEMALE,We need cleaners would take protection
Rwanda,Nyabiheke camp,Nutrition - Nyabiheke Health Center,Nutrition ,True,1,Nutrition should help us in getting money which provided in case our kids have six months so that we can start giving them fruits and food ,"-1.59498800,30.25917600",Africa/Kigali,1/11/2021 6:18,MALE,We need nutrition help us getting
Rwanda,Mahama camp,Nutrition - Mahama 1 Health Center,Healthcare,False,0,When we have lost our vaccination card we shouldn't miss porridge flour because we are waiting to get a new one from the health center,"-2.30525500,30.83789100",Africa/Kigali,1/11/2021 6:18,FEMALE,We need when lost vaccination card
Uganda,Oruchinga,Oruchinga: Livelihood Pulse,Livelihoods,True,1,Repairing briquette making machine which is in Nshungyezi so that we can be making them ourselves ,"-0.93376088,30.77350264",Africa/Kampala,1/11/2021 6:17,MALE,We need repairing briquette making machine
Somalia,Dhobley,Dhobley: Healthcare Pulse,Healthcare,True,1,Health partners and wash team should collaborate how to establish hand washing points all health Centers to minimize unhygienic situations. ,"0.41215016,41.04277989",Africa/Mogadishu,1/11/2021 6:16,MALE,We need health partners wash team
Rwanda,Gihembe Camp,OPD Gihembe Health center,Healthcare,True,1,"They should start services in laboratory early, so that we can provide samples immediately when we are from consultation without waiting.","-1.59829500,30.07555400",Africa/Kigali,1/11/2021 6:16,MALE,We need they start services laboratory
Somalia,Laas Caanood ,Laas Caanood: Protection Pulse,Protection,False,0,Conduct the health service team in our health facility for child protection awareness sections in order they protect children rights.,"8.47896820,47.35475240",Africa/Mogadishu,1/11/2021 6:15,MALE,We need conduct health service team
Rwanda,Mahama camp,Nutrition - Mahama 1 Health Center,Healthcare,True,1,Avail pure water at kitchen four so that we can drink it because the tap is so far from us,"-2.30525500,30.83789100",Africa/Kigali,1/11/2021 6:14,MALE,We need avail pure water kitchen
Somalia,ARC Kismayo,Kismayo: HealthCare Pulse,Healthcare,True,1,It's good Agency to install hand washing point in front of the toilet to clean patients hands after using toilet.,"-0.36039010,42.52782040",Africa/Mogadishu,1/11/2021 6:14,MALE,We need it good agency install
Uganda,Kyaka II,Kyaka II: Protection Pulse,Protection,True,1,Make an agreement with Congo so that we can repatriate because when people reach there they treat them like rebels,"0.36866900,31.17982100",Africa/Kampala,1/11/2021 6:14,MALE,We need make agreement congo repatriate
Somalia,Laas Caanood ,Laas caanood: Healthcare Pulse,Healthcare,False,0,Conduct IYCF sessions for lactating mothers and raise the important of breastfeeding in order to breastfeed their babies at least two years.,"8.47796800,47.35575200",Africa/Mogadishu,1/11/2021 6:14,MALE,We need conduct iycf sessions lactating
Somalia,Dhobley,Dhobley: Livelihood Pulse,Livelihoods,False,0,Construction of shelter is our major challenge so the international NGOs should build houses in our settlement because most of us own land.,"0.40315016,41.03177989",Africa/Mogadishu,1/11/2021 6:14,MALE,We need construction shelter major challenge
Uganda,Nakivale Juru,Nakivale Juru: Health Care Pulse,Healthcare,False,0,Carry out test for all sickness before prescription of drugs so that you confirm what really disturbs us.,"-0.82224000,30.96943100",Africa/Kampala,1/11/2021 6:13,MALE,We need carry test sickness prescription
Rwanda,Gihembe Camp,OPD Gihembe Health center,Healthcare,True,1,"Provide better services in weekend as they do so in other days, so that we can be satisfied.","-1.59829500,30.07555400",Africa/Kigali,1/11/2021 6:13,MALE,We need provide better services weekend
Somalia,Dhobley,Dhobley: Healthcare Pulse,Healthcare,True,1,Bring free ultrasound services Public Health Services because our communities are vulnerable and we are unable to visit private hospitals.,"0.41215016,41.04277989",Africa/Mogadishu,1/11/2021 6:11,MALE,We need bring free ultrasound services
Somalia,ARC Kismayo,Kismayo: Livelihoods Pulse,Livelihoods,False,0,Humanitarian agencies should create job opportunity for the jobless youth because they mostly around market.,"-0.35500880,42.55632230",Africa/Mogadishu,1/11/2021 6:11,MALE,We need humanitarian agencies create job
Somalia,ARC Kismayo,Kismayo: Livelihoods Pulse,Livelihoods,False,0,Humanitarian agencies should create job opportunity for the jobless youth because they mostly around market.,"-0.35500880,42.55632230",Africa/Mogadishu,1/11/2021 5:59,MALE,We need humanitarian agencies create job
Rwanda,Mahama camp,Nutrition - Mahama 1 Health Center,Healthcare,False,0,When we're having learning sessions at the kitchen advise some mothers to stop disturbing us by making noise or playing music in the phones ,"-2.30525500,30.83789100",Africa/Kigali,1/11/2021 6:10,FEMALE,We need when learning sessions kitchen
Rwanda,Gihembe Camp,Nutrition Gihembe healthcare,Nutrition ,True,1,Better to let kids keep getting porridge flour at least up to 3 years old because they discharge them at their best feeding time.,"-1.59809300,30.07510600",Africa/Kigali,1/11/2021 6:09,MALE,We need better let kids keep
Somalia,Laas Caanood ,Laas caanood: Healthcare Pulse,Healthcare,False,0,As there is no health facility in our IDP we request health sector should implement free healthcare to access medical services.,"8.47796800,47.35575200",Africa/Mogadishu,1/11/2021 6:09,MALE,We need as health facility idp
Uganda,Oruchinga,Oruchinga: Livelihood Pulse,Livelihoods,True,1,People who graduated in Griffin worx trainings should be supported with capitals so that we can start small businesses ,"-0.93376088,30.77350264",Africa/Kampala,1/11/2021 6:07,FEMALE,We need people graduated griffin worx
Uganda,Kyangwali Settlement,Kyangwali: Protection Pulse,Protection,False,0,"To favour disabled people from moving long distances, soap distribution would be in every village and cash ratio to be sent on Mobile Money.","1.18802810,30.78286312",Africa/Kampala,1/11/2021 6:07,MALE,We need to favour disabled people
Rwanda,Nyabiheke camp,Maternity and Family Planning,Healthcare,True,1,New maternity should have receptionist who can support us to get service without passing in different rooms ,"-1.59504000,30.25910000",Africa/Kigali,1/11/2021 6:07,MALE,We need new maternity receptionist support
Rwanda,Nyabiheke camp,OPD - Nyabiheke Health Center,Healthcare,True,1,"As it's impossible to start treating patients at 7:30am, better to avail the four consultation room for the sake of speeding up the service","-1.59524700,30.25986100",Africa/Kigali,1/11/2021 6:07,MALE,We need as impossible start treating
Somalia,Laas Caanood ,Laas caanood: Healthcare Pulse,Healthcare,True,1,To avoid infectious diseases and promote the health of our community health sector should conduct health awareness on a weekly.,"8.47796800,47.35575200",Africa/Mogadishu,1/11/2021 6:05,MALE,We need to avoid infectious diseases
Somalia,ARC Kismayo,Kismayo: HealthCare Pulse,Healthcare,True,1,I would like health sectors to conduct awareness session to reduce epidemic diseases in the society. ,"-0.36039010,42.52782040",Africa/Mogadishu,1/11/2021 6:04,MALE,We need i would like health
Rwanda,Nyabiheke camp,OPD - Nyabiheke Health Center,Healthcare,False,0,Archivist should start providing token numbers at 6:30am and start providing notebooks at 7:30 so that we might get service without delaying,"-1.59524700,30.25986100",Africa/Kigali,1/11/2021 6:04,MALE,We need archivist start providing token
Somalia,Dhobley,Dhobley: Healthcare Pulse,Healthcare,False,0,Give vegetables both lactating and pregnant mothers although we are unable to eat meals with vitamins due to financial challenges.,"0.41215016,41.04277989",Africa/Mogadishu,1/11/2021 6:04,MALE,We need give vegetables lactating pregnant
Uganda,Bidi Bidi Zone 5,Alight - GSMA Bidi Bidi Zone 5,Community Pulse,True,1,"Reduce solar home system monthly repayment to 10,000/= per month so that we could manage to pay regularly since money is currently scarce.","3.24901000,31.38521000",Africa/Kampala,1/11/2021 6:03,MALE,We need reduce solar home system
Rwanda,Nyabiheke camp,Nutrition - Nyabiheke Health Center,Nutrition ,True,1,Bring back the system of providing porridge flour at 9:00 am rather than providing it around 10:00 am so that we can get it on time,"-1.59498800,30.25917600",Africa/Kigali,1/11/2021 6:02,MALE,We need bring back system providing
Uganda,Nakivale Juru,Nakivale Juru: Health Care Pulse,Healthcare,True,1,Let lunch be given to health workers at their working place so that they can't leave us seated there yet we are hungry too.,"-0.82224000,30.96943100",Africa/Kampala,1/11/2021 6:02,MALE,We need let lunch given health
Rwanda,Mahama camp,Maternity - Mahama 1 Health Center,Healthcare,True,1,Pregnant mothers would be checked the reason why they late to give birth for better follow,"-2.30525500,30.83789100",Africa/Kigali,1/11/2021 6:02,MALE,We need pregnant mothers would checked
Somalia,Laas Caanood ,Laas Caanood: Protection Pulse,Protection,False,0,Protection services isn't available rural areas and most violence occur rural areas so reach the protection services for nomadic people.,"8.47896820,47.35475240",Africa/Mogadishu,1/11/2021 6:02,MALE,We need protection services available rural
Somalia,Laas Caanood ,Laas Caanood: Protection Pulse,Protection,False,0,Consult the parents to stop conducting marriage for their young girls in order to improve the future of their young girls.,"8.47896820,47.35475240",Africa/Mogadishu,1/11/2021 6:00,MALE,We need consult parents stop conducting
Uganda,Nakivale Juru,Nakivale Juru: Food Pulse,Food,False,0,Provide land for cultivation to those without them so that they will survive on farming since food ration is being reduced ,"-0.85518700,30.86962800",Africa/Kampala,1/11/2021 5:59,MALE,We need provide land cultivation without
Somalia,Laas Caanood ,Laas Caanood: Protection Pulse,Protection,False,0,Early marriage are one of the commonest marriages in our community so educate the community this harmful traditional practice.,"8.47896820,47.35475240",Africa/Mogadishu,1/11/2021 5:59,MALE,We need early marriage one commonest
Somalia,Laas Caanood ,Laas caanood: Healthcare Pulse,Healthcare,False,0,Provide emergency vehicle to transport critical cases and pregnant mothers with labour during the night for save delivery .,"8.47796800,47.35575200",Africa/Mogadishu,1/11/2021 5:58,MALE,We need provide emergency vehicle transport
Rwanda,Gihembe Camp,OPD Gihembe Health center,Healthcare,False,0,"Starting to serve early at least at 08:30 am, so that we can get services before the lunchtime yet we arrived early in the morning.","-1.59829500,30.07555400",Africa/Kigali,1/11/2021 5:58,MALE,We need starting serve early least
Somalia,ARC Kismayo,Kismayo: WASH Pulse,Water,False,0,WASH partners should reach tap points and conduct awareness on discouraging parents to send children tap because they play and can broke it.,"-0.34129650,42.56366800",Africa/Mogadishu,1/11/2021 5:58,MALE,We need wash partners reach tap
Rwanda,Mahama camp,Nutrition - Mahama 1 Health Center,Healthcare,True,1,Vaccination sector may tell us how we will finish our vaccinations when we did it here into two halves and respond to voluntary repatriation,"-2.30525500,30.83789100",Africa/Kigali,1/11/2021 5:58,FEMALE,We need vaccination sector may tell
Uganda,Oruchinga,Oruchinga: Livelihood Pulse,Livelihoods,True,1,Widows to be supported with pigs so that we can be getting money of paying school fees of our children because we don't have partners ,"-0.93376088,30.77350264",Africa/Kampala,1/11/2021 5:57,MALE,We need widows supported pigs getting
Rwanda,Nyabiheke camp,Nutrition - Nyabiheke Health Center,Nutrition ,True,1,Mothers should stop the culture of providing porridge flour to the kids in case there are outside of the gate as it cause them to sick,"-1.59498800,30.25917600",Africa/Kigali,1/11/2021 5:57,MALE,We need mothers stop culture providing
Somalia,ARC Kismayo,Kismayo: HealthCare Pulse,Healthcare,True,1,"There are many suspected corona virus, so health department should come our location and encourage people to visit health facilities. ","-0.36039010,42.52782040",Africa/Mogadishu,1/11/2021 5:57,MALE,We need there many suspected corona
Rwanda,Nyabiheke camp,OPD - Nyabiheke Health Center,Healthcare,True,1,The second consultation room of kids will support mothers to get great and quick service and benefit time of resolving other issues at home,"-1.59524700,30.25986100",Africa/Kigali,1/11/2021 5:57,MALE,We need the second consultation room
Uganda,Nakivale Juru,Nakivale Juru: Food Pulse,Food,True,1,Be following family size order as communicated while signing for money because they do allow in other family sizes hence causing congestion ,"-0.85518700,30.86962800",Africa/Kampala,1/11/2021 5:56,MALE,We need be following family size
Somalia,Laas Caanood ,Laas caanood: Healthcare Pulse,Healthcare,True,1,Organize health awareness for the nomadic people to tell them that the risk of Covid-19 still exists to take their precaution.,"8.47796800,47.35575200",Africa/Mogadishu,1/11/2021 5:56,MALE,We need organize health awareness nomadic
Rwanda,Gihembe Camp,OPD Gihembe Health center,Healthcare,True,1,"Rescheduling the hepatitis screening campaign, so that those who left out by the previous one can also be vaccinated.","-1.59829500,30.07555400",Africa/Kigali,1/11/2021 5:55,MALE,We need rescheduling hepatitis screening campaign
Somalia,Dhobley,Dhobley: Healthcare Pulse,Healthcare,True,1,"Provide soap pregnant women to promote our hygiene, we need to practice a good hygiene, so health team should supply us soap.","0.41215016,41.04277989",Africa/Mogadishu,1/11/2021 5:54,MALE,We need provide soap pregnant women
Uganda,Nakivale Juru,Nakivale Juru: Health Care Pulse,Healthcare,False,0,Let all the necessary drugs be procured at the health centre so that we are not told that they are not around we should come back.,"-0.82224000,30.96943100",Africa/Kampala,1/11/2021 5:54,MALE,We need let necessary drugs procured
Rwanda,Gihembe Camp,OPD Gihembe Health center,Healthcare,True,1,"Provide transfers easily especially for patients who come here frequently, so that they can get further treatment.","-1.59829500,30.07555400",Africa/Kigali,1/11/2021 5:54,MALE,We need provide transfers easily especially
Uganda,Kyaka II,Kyaka II: WASH Pulse,Water,True,1,Work so fast on the tapping water you are constructing so that we can start using good and clean water.,"0.35866800,31.07982200",Africa/Kampala,1/11/2021 5:54,MALE,We need work fast tapping water
Somalia,ARC Kismayo,Kismayo: WASH Pulse,Water,False,0,We need to provide new iron sheets to reconstruct old fence of latrines to hide or protect our privacy part.,"-0.34129650,42.56366800",Africa/Mogadishu,1/11/2021 5:53,MALE,We need we need provide new
Rwanda,Nyabiheke camp,OPD - Nyabiheke Health Center,Healthcare,True,1,Four consultation rooms will support us in getting quick service as three rooms are not enough to be used in consulting patients,"-1.59524700,30.25986100",Africa/Kigali,1/11/2021 5:53,MALE,We need four consultation rooms support
Rwanda,Nyabiheke camp,OPD - Nyabiheke Health Center,Healthcare,True,1,Better to start running consultation service at 7:30am so that mothers might get service early and get time of cooking food for students,"-1.59524700,30.25986100",Africa/Kigali,1/11/2021 5:50,MALE,We need better start running consultation
Rwanda,Gihembe Camp,Nutrition Gihembe healthcare,Nutrition ,True,1,"As they decided to receive fewer people in the hall to prevent covid-19, people should as well keep maintaining social distance inside.","-1.59809300,30.07510600",Africa/Kigali,1/11/2021 5:49,MALE,We need as decided receive fewer
Somalia,ARC Kismayo,Kismayo: Livelihoods Pulse,Livelihoods,False,0,It could big improvement if agencies give investment in groups as youth who are jobless do businesses and get income and bills,"-0.35500880,42.55632230",Africa/Mogadishu,1/11/2021 5:49,MALE,We need it could big improvement
Uganda,Nakivale Juru,Nakivale Juru: Food Pulse,Food,False,0,"Better, advocate for distribution of CSB as it was in past few months so that our children can be healthy again due to they've lost weight","-0.85518700,30.86962800",Africa/Kampala,1/11/2021 5:48,MALE,We need better advocate distribution csb
Rwanda,Mahama camp,Nutrition - Mahama 1 Health Center,Healthcare,True,1,The nurse who vaccinate our kids may change the of appointment of vaccination so we can get porridge flour we missed today ,"-2.30525500,30.83789100",Africa/Kigali,1/11/2021 5:48,MALE,We need the nurse vaccinate kids
Somalia,Laas Caanood ,Laas Caanood: Protection Pulse,Protection,False,0,Support physical and psychological health service for the children get any kind of violence to life better life.,"8.47896820,47.35475240",Africa/Mogadishu,1/11/2021 5:48,MALE,We need support physical psychological health
Uganda,Bidi Bidi Zone 5,Alight - GSMA Bidi Bidi Zone 5,Community Pulse,True,1,Introduce multipopurse solar systems which could charge in both day and night hours to provide non-stop power for various home activities.,"3.24901000,31.38521000",Africa/Kampala,1/11/2021 5:48,MALE,We need introduce multipopurse solar systems
Rwanda,Nyabiheke camp,OPD - Nyabiheke Health Center,Healthcare,True,1,We strongly request a weekly campaign of fighting and testing corona virus in the community as we've some cases of COVID-19 in the camp,"-1.59524700,30.25986100",Africa/Kigali,1/11/2021 5:48,MALE,We need we strongly request weekly
Somalia,Laas Caanood ,Laas caanood: Healthcare Pulse,Healthcare,True,1,Conduct health campaign against misconceptions of immunization in order all children to get vaccination.,"8.47796800,47.35575200",Africa/Mogadishu,1/11/2021 5:47,MALE,We need conduct health campaign misconceptions
Rwanda,Nyabiheke camp,Nutrition - Nyabiheke Health Center,Nutrition ,False,0,Start running nutrition's services at 8:00 am rather than running them at 10:00am as we delay to go back at home ,"-1.59498800,30.25917600",Africa/Kigali,1/11/2021 5:47,MALE,We need start running nutrition services
Somalia,Dhobley,Dhobley: Livelihood Pulse,Livelihoods,True,1,Interlocking brick machine to build houses for cheap expenses because it need few cement so they should give group who produce brick.,"0.40315016,41.03177989",Africa/Mogadishu,1/11/2021 5:47,MALE,We need interlocking brick machine build
Somalia,ARC Kismayo,Kismayo: HealthCare Pulse,Healthcare,True,1,Support nets pregnant mothers giving birth health facilities to prevent malaria disease because we have seen a lot of mosquitoes bites us. ,"-0.36039010,42.52782040",Africa/Mogadishu,1/11/2021 5:45,MALE,We need support nets pregnant mothers
Somalia,Dhobley,Dhobley: Healthcare Pulse,Healthcare,False,0,"Ministry of Health should construct a Center to diagnose customers with spreading diseases like tuberculosis, in order to isolate for them.","0.41215016,41.04277989",Africa/Mogadishu,1/11/2021 5:45,MALE,We need ministry health construct center
Uganda,Oruchinga,Oruchinga: Livelihood Pulse,Livelihoods,False,0,Supporting all people at once instead of selecting some and leave others we are all refugees ,"-0.93376088,30.77350264",Africa/Kampala,1/11/2021 5:44,MALE,We need supporting people instead selecting
Rwanda,Mahama camp,Nutrition - Mahama 1 Health Center,Healthcare,True,1,The second round of porridge flour should come so fast to avoid us waiting for so long at the kitchen while we should be preparing food.,"-2.30525500,30.83789100",Africa/Kigali,1/11/2021 5:44,FEMALE,We need the second round porridge
Somalia,Laas Caanood ,Laas Caanood: Protection Pulse,Protection,False,0,Some rape victims experienced psychological problems after the violence so make psychological support for victims to improve their future.,"8.47896820,47.35475240",Africa/Mogadishu,1/11/2021 5:44,MALE,We need some rape victims experienced
Uganda,Kyangwali Settlement,Kyangwali: Protection Pulse,Protection,False,0,Educate security personnel with better strategies if arresting criminals because they hurt them through brutal beating.,"1.18802810,30.78286312",Africa/Kampala,1/11/2021 5:44,MALE,We need educate security personnel better
Rwanda,Gihembe Camp,OPD Gihembe Health center,Healthcare,True,1,"Avail drinking water in pharmacy, so that the ones who can have to take medicine can get water to use.","-1.59829500,30.07555400",Africa/Kigali,1/11/2021 5:43,MALE,We need avail drinking water pharmacy
Rwanda,Nyabiheke camp,Nutrition - Nyabiheke Health Center,Nutrition ,True,1,"In case mothers will get two services at once,nutrition would allow them to get porridge flour before others without spending long time ","-1.59498800,30.25917600",Africa/Kigali,1/11/2021 5:43,MALE,We need in case mothers get
Somalia,Laas Caanood ,Laas caanood: Healthcare Pulse,Healthcare,True,1,Encourage the community to wash their hands after engaging every activity to disinfect and prevent covid19.,"8.47796800,47.35575200",Africa/Mogadishu,1/11/2021 5:43,MALE,We need encourage community wash hands
Rwanda,Nyabiheke camp,OPD - Nyabiheke Health Center,Healthcare,True,1,"Consultation service should start at 8:30am rather than starting at 9:00am or 9:30am,it'll help us in getting time of doing other activities","-1.59524700,30.25986100",Africa/Kigali,1/11/2021 5:43,MALE,We need consultation service start rather
Rwanda,Gihembe Camp,Nutrition Gihembe healthcare,Nutrition ,True,1,"For pregnant women to not spend much time waiting to get porridge flour, two people should be there serving us in order to minimize the time","-1.59809300,30.07510600",Africa/Kigali,1/11/2021 5:43,MALE,We need for pregnant women spend
